symbol,n,min_diff,m_hours,subperiod,n_obs,n_eff,mean_fade,std_fade,t_stat_raw,t_stat_adj,mean_mae
BTC-USDT-SWAP,5,0.0075,4,2,4327,1524,-1.4876044374183145e-05,0.01610829295812469,-0.06074791734007426,-0.036052088561189806,0.011474021241168265
BTC-USDT-SWAP,5,0.0075,4,3,3260,1338,-5.070939128741369e-05,0.012234638348121357,-0.23664975603863986,-0.15160911680256534,0.009346988373921264
BTC-USDT-SWAP,5,0.0075,4,all,19725,6402,-0.00016421579283496505,0.01800838668567111,-1.2807035692282482,-0.7296220473941945,0.013113354967064329
BTC-USDT-SWAP,5,0.0075,6,0,5156,1215,-0.0003350917748375248,0.025969922099171462,-0.9265088567578799,-0.4497604469496662,0.018418976700586006
BTC-USDT-SWAP,5,0.0075,6,1,6982,1394,-0.00042172735171597877,0.022232009607916114,-1.5850500109726509,-0.708246495300729,0.017660209469292885
BTC-USDT-SWAP,5,0.0075,6,2,4327,1155,8.028105886309311e-05,0.01870018624635935,0.2823973438852227,0.14590096088685453,0.01391194710346398
BTC-USDT-SWAP,5,0.0075,6,3,3259,1022,-0.00019433324924485458,0.014553562186880219,-0.762289585460659,-0.4268774897741252,0.011465418587123914
BTC-USDT-SWAP,5,0.0075,6,all,19724,4785,-0.00025137849717763214,0.021516252644176302,-1.640812618797658,-0.8081695096081255,0.016012706381816563
BTC-USDT-SWAP,5,0.0075,8,0,5156,964,-0.00019872644773101357,0.029493557193089687,-0.48382128240681477,-0.20920257744062618,0.02137966507404691
BTC-USDT-SWAP,5,0.0075,8,1,6982,1092,-0.00037176263207942833,0.02539177477472728,-1.223383445077254,-0.4838201995380316,0.020305342504953135
BTC-USDT-SWAP,5,0.0075,8,2,4327,933,1.7174358338582367e-05,0.021405368362934395,0.05277779740986446,0.024507478821417215,0.01604331037902123
BTC-USDT-SWAP,5,0.0075,8,3,3257,846,-0.00013474695893751846,0.01652247446299049,-0.4654282740723314,-0.23720785412112616,0.013108955975242226
BTC-USDT-SWAP,5,0.0075,8,all,19722,3834,-0.00020205038324754717,0.02451966454025932,-1.15723252559293,-0.5102361308397404,0.018462667483660756
BTC-USDT-SWAP,5,0.0075,10,0,5156,810,-0.00030721546098473943,0.03171978659045589,-0.6954553715954215,-0.2756483016441278,0.023841678366018068
BTC-USDT-SWAP,5,0.0075,10,1,6982,898,-0.00024737949466633626,0.028198064398454323,-0.7330512222993885,-0.26289514648537177,0.022654462516303674
BTC-USDT-SWAP,5,0.0075,10,2,4327,784,0.00013934581093847482,0.023444107855402588,0.390979200528567,0.16642487444358733,0.017766959574436147
BTC-USDT-SWAP,5,0.0075,10,3,3256,721,-0.00010951719833702743,0.01820738534614878,-0.34322343974278463,-0.1615110995204256,0.014476979648006774
BTC-USDT-SWAP,5,0.0075,10,all,19721,3213,-0.00015541023388531298,0.02682940444392531,-0.8134540920993875,-0.32834011386084305,0.020542357423889084
BTC-USDT-SWAP,5,0.0075,12,0,5156,690,-0.0003250731775397271,0.034098862078671494,-0.6845382251494553,-0.2504181457956305,0.025928030828079977
BTC-USDT-SWAP,5,0.0075,12,1,6982,757,-0.00035112545475815,0.031005340830803058,-0.94627142820635,-0.31158299295639075,0.024767783849836415
BTC-USDT-SWAP,5,0.0075,12,2,4327,662,2.008607449146925e-05,0.02515272325332496,0.05252952868210378,0.02054655671437535,0.019337484924177226
BTC-USDT-SWAP,5,0.0075,12,3,3253,624,-0.00011660850138161268,0.01955751813249728,-0.3400623126878776,-0.14893911441950888,0.015732832542648994
BTC-USDT-SWAP,5,0.0075,12,all,19718,2733,-0.00022416321326635736,0.029090944341217576,-1.0820266441701627,-0.40283420504569545,0.02238897430354449
BTC-USDT-SWAP,5,0.0075,16,0,5156,540,-0.0004265211643196802,0.038682495928666454,-0.7917399364764869,-0.25622587062552044,0.029746954856909487
BTC-USDT-SWAP,5,0.0075,16,1,6982,581,-0.00030364614294493706,0.03609633656397666,-0.7029016515645511,-0.2027648672741217,0.028551957012919633
BTC-USDT-SWAP,5,0.0075,16,2,4327,524,8.076741509372765e-05,0.02911080538849402,0.18250527036357525,0.06351080337757498,0.022177846476773774
BTC-USDT-SWAP,5,0.0075,16,3,3249,498,-6.0520631664540454e-05,0.022231858474278766,-0.15516813445308328,-0.060749450572179814,0.01788486793909673
BTC-USDT-SWAP,5,0.0075,16,all,19714,2143,-0.0002113397291488969,0.033468687141841806,-0.8866043254598104,-0.2923166514931121,0.02570744347902788
BTC-USDT-SWAP,5,0.0075,24,0,5156,379,-3.9257812258891624e-05,0.04846907338922322,-0.05815912058078316,-0.015768158675509306,0.03634648676096884
BTC-USDT-SWAP,5,0.0075,24,1,6982,399,-0.0002817608400420927,0.04315956544127138,-0.5454984141935326,-0.1304037312302032,0.03486089137328112
BTC-USDT-SWAP,5,0.0075,24,2,4327,373,0.00016334015233998263,0.0355248955487032,0.3024500037460094,0.08880032648710362,0.026924136404937335
BTC-USDT-SWAP,5,0.0075,24,3,3248,356,-6.4192961854050144e-06,0.02734606420061203,-0.013378289684945867,-0.004429121401158595,0.022324425816520437
BTC-USDT-SWAP,5,0.0075,24,all,19713,1506,-7.526731091238406e-05,0.0409173550496051,-0.2582707409975774,-0.07138571824883855,0.03144177459463432
BTC-USDT-SWAP,5,0.0075,36,0,5156,259,-0.00022056920664502162,0.05859379588383505,-0.27030227540488677,-0.060581933413697275,0.044469893555835464
BTC-USDT-SWAP,5,0.0075,36,1,6982,271,-0.00030271335272774564,0.050059321146209146,-0.5052851613579195,-0.09954770858042188,0.04233373726330352
BTC-USDT-SWAP,5,0.0075,36,2,4327,258,7.717104917005983e-05,0.04215922958388648,0.12040795662535135,0.029401642436395103,0.03245679623130394
BTC-USDT-SWAP,5,0.0075,36,3,3245,246,-2.9576990609386166e-05,0.03119241844254424,-0.05401473948163027,-0.014872106568088477,0.026828387348228885
BTC-USDT-SWAP,5,0.0075,36,all,19710,1032,-0.0001528593436314288,0.04833104332269117,-0.4440267475554206,-0.10160279816985796,0.038171466209240376
BTC-USDT-SWAP,5,0.0075,48,0,5156,199,-0.00029033460178514895,0.06719934281667264,-0.310234595570893,-0.06094811945286408,0.05136128505844034
BTC-USDT-SWAP,5,0.0075,48,1,6982,206,-0.00022506077814554297,0.05601870903598718,-0.3357040975111037,-0.05766341115897149,0.048710463656102196
BTC-USDT-SWAP,5,0.0075,48,2,4327,198,-1.7061674008272844e-05,0.04814437975235063,-0.023311460915325714,-0.004986647147747218,0.036917240397941725
BTC-USDT-SWAP,5,0.0075,48,3,3245,193,-0.0001487177020580441,0.03545552285713712,-0.238938494275959,-0.05827166488013502,0.030294000897832178
BTC-USDT-SWAP,5,0.0075,48,all,19710,795,-0.00018390433112270722,0.05484821415079797,-0.47073097642133804,-0.09453944102407953,0.04378286022950701
BTC-USDT-SWAP,5,0.01,1,0,3708,2728,-0.0003401364285974461,0.013030629542117167,-1.5894893120930567,-1.3633580671916234,0.008210987401876287
BTC-USDT-SWAP,5,0.01,1,1,4852,3572,-0.00044679453239141164,0.010705550806851217,-2.9070950324914815,-2.4943337211873744,0.007722708088094076
BTC-USDT-SWAP,5,0.01,1,2,2915,2301,4.594176370466886e-05,0.009004222431586915,0.2754740718280642,0.24474834188115938,0.00613322957411397
BTC-USDT-SWAP,5,0.01,1,3,2080,1761,2.2823832537802425e-05,0.00681464499246199,0.15274851731801678,0.14054811129618433,0.004976500865505777
BTC-USDT-SWAP,5,0.01,1,all,13555,10362,-0.0002395927064201196,0.010585750557656513,-2.6351278938251648,-2.30395361463131,0.007093058424078493
BTC-USDT-SWAP,5,0.01,2,0,3708,2035,-0.0003713720211370694,0.017278940836420745,-1.3087657658569727,-0.9695590632785528,0.01163040535254674
BTC-USDT-SWAP,5,0.01,2,1,4852,2600,-0.0004977372294674604,0.014446143279877996,-2.3999854246142807,-1.7568508054543013,0.010877821852810202
BTC-USDT-SWAP,5,0.01,2,2,2915,1797,1.8859082830622197e-05,0.012516260052279236,0.08135144463999398,0.06387339914080889,0.008585938092162345
BTC-USDT-SWAP,5,0.01,2,3,2080,1426,-0.0001738364219225559,0.009597875176098341,-0.8260328984350711,-0.6839517098400075,0.007114214346808496
BTC-USDT-SWAP,5,0.01,2,all,13555,7858,-0.0003023735907709349,0.014289737129517267,-2.4635953664189008,-1.8757529142818166,0.01001330210675716
BTC-USDT-SWAP,5,0.01,4,0,3708,1382,-0.0002968568607425823,0.023061921122057818,-0.7838292588249004,-0.4785260992737282,0.016290946213296967
BTC-USDT-SWAP,5,0.01,4,1,4852,1707,-0.00031766701453150766,0.019269986736874734,-1.1482887285149552,-0.6810946459281944,0.015207853220321046
BTC-USDT-SWAP,5,0.01,4,2,2915,1275,-4.822903533897309e-07,0.017200286675903165,-0.0015138825032016284,-0.0010012164638321496,0.012224344259512701
BTC-USDT-SWAP,5,0.01,4,3,2080,1050,9.256042020684597e-05,0.012939735858165501,0.32623576744837024,0.23178992557166606,0.009772632049898672
BTC-USDT-SWAP,5,0.01,4,all,13555,5414,-0.0001808148872364634,0.019174932526338184,-1.0978679360698023,-0.6938402121601536,0.01402850391473048
BTC-USDT-SWAP,5,0.01,6,0,3708,1061,-0.00024368164490849373,0.02757678612767365,-0.5380827002384787,-0.2878305308028312,0.019699406575115944
BTC-USDT-SWAP,5,0.01,6,1,4852,1268,-0.0004083451713484187,0.022889721159135606,-1.2426456915358526,-0.6352527430995206,0.018488504151593317
BTC-USDT-SWAP,5,0.01,6,2,2915,1010,6.323734567929962e-05,0.019895642891118503,0.17160697466174066,0.10101278435822529,0.01474499947528734
BTC-USDT-SWAP,5,0.01,6,3,2079,852,-9.543561569405773e-05,0.015108750256352716,-0.2880110708016338,-0.1843748731633472,0.012057914277629382
BTC-USDT-SWAP,5,0.01,6,all,13554,4191,-0.00021388048495470043,0.022708550598162132,-1.0965172925860294,-0.6097342274741404,0.017028308910853975
BTC-USDT-SWAP,5,0.01,8,0,3708,876,-0.00014188540310180423,0.030708551408497146,-0.2813508624866943,-0.13675097807056905,0.022824529166707318
BTC-USDT-SWAP,5,0.01,8,1,4852,1004,-0.0004281179664769398,0.025783418836685446,-1.156600422102683,-0.5261260515557723,0.021195331220839136
BTC-USDT-SWAP,5,0.01,8,2,2915,817,1.3618324841218424e-05,0.022667541719596767,0.032436840487966835,0.017172372234906474,0.01697142205616988
BTC-USDT-SWAP,5,0.01,8,3,2079,710,5.243091246141337e-05,0.017142804653246357,0.13945458071243216,0.08149570366126267,0.013599776446833375
BTC-USDT-SWAP,5,0.01,8,all,13554,3407,-0.00018110064660824642,0.025523503058076734,-0.8260635535932443,-0.4141577450482913,0.019567561735307954
BTC-USDT-SWAP,5,0.01,10,0,3708,733,-0.00030590979890754666,0.033384323193115524,-0.5579826243328654,-0.24808631012313953,0.02547758223425405
BTC-USDT-SWAP,5,0.01,10,1,4852,836,-0.00015973199569539786,0.028721220475171665,-0.38739090745383276,-0.16080226645510848,0.023576232809578733
BTC-USDT-SWAP,5,0.01,10,2,2915,708,2.5192413275023648e-05,0.024607432902481862,0.05527423519363672,0.02724081466340957,0.018707448178420103
BTC-USDT-SWAP,5,0.01,10,3,2077,616,-0.00012211778134032229,0.018529829337408946,-0.3003486845579767,-0.16356781114507318,0.01496370694454863
BTC-USDT-SWAP,5,0.01,10,all,13552,2892,-0.00015418653516900894,0.0279823818477813,-0.6414509712148508,-0.2963199657817495,0.021729234598628404
BTC-USDT-SWAP,5,0.01,12,0,3708,638,-0.0002774549866458179,0.036296228067358396,-0.46547986778739425,-0.19308181780695763,0.027766601071863455
BTC-USDT-SWAP,5,0.01,12,1,4852,724,-0.0003936504738162578,0.03172107592559498,-0.8644169320468231,-0.33391209636764746,0.02580698076764382
BTC-USDT-SWAP,5,0.01,12,2,2915,613,-1.438255535832092e-05,0.026237665423675414,-0.029595804107650107,-0.01357191408701452,0.02029098740817885
BTC-USDT-SWAP,5,0.01,12,3,2077,542,2.9844442410141603e-05,0.020115781330379848,0.06761527389431339,0.034540308055777104,0.016269606650048538
BTC-USDT-SWAP,5,0.01,12,all,13552,2517,-0.00021537289192907443,0.0305067068235842,-0.821859174682809,-0.3541908347738421,0.023694969655111395
BTC-USDT-SWAP,5,0.01,16,0,3708,510,-0.0004697461541052145,0.0408490157803893,-0.700247390061473,-0.25969687526383367,0.03172554250676588
BTC-USDT-SWAP,5,0.01,16,1,4852,559,-0.00027463628745330636,0.03650563564203114,-0.5240327154320644,-0.17787049297823285,0.029628134264119893
BTC-USDT-SWAP,5,0.01,16,2,2915,488,-8.40191550131843e-05,0.03053617093006306,-0.14855354193732306,-0.06078181194394586,0.023328004600718818
BTC-USDT-SWAP,5,0.01,16,3,2075,444,-9.385924954039872e-05,0.022551816919201894,-0.18958526973453152,-0.0876974620894749,0.018464658598510656
BTC-USDT-SWAP,5,0.01,16,all,13550,2001,-0.00025933784397087366,0.034815175290546924,-0.8670955500866643,-0.33321216944118737,0.027137219119380263
BTC-USDT-SWAP,5,0.01,24,0,3708,360,-2.542604234280002e-05,0.05012348373258834,-0.03088925119928356,-0.009624734719090098,0.03851208877834442
BTC-USDT-SWAP,5,0.01,24,1,4852,387,-0.00014030661670961345,0.043615413199879854,-0.2240776582834577,-0.06328395946242887,0.03591587740466091
BTC-USDT-SWAP,5,0.01,24,2,2915,353,0.00026187715236570354,0.03643205262951803,0.3880907116367719,0.13505209383304967,0.028044566132685213
BTC-USDT-SWAP,5,0.01,24,3,2074,327,4.661975371980269e-05,0.027733772896920427,0.0765535607668054,0.03039729206528441,0.022870608363556616
BTC-USDT-SWAP,5,0.01,24,all,13549,1427,6.274544178813792e-06,0.04209238170285148,0.01735131135295267,0.005631066653877809,0.03293602586023394
BTC-USDT-SWAP,5,0.01,36,0,3708,254,-0.0003770534699035235,0.05859507845731576,-0.39184261351371413,-0.10255543003076915,0.04649004267133817
BTC-USDT-SWAP,5,0.01,36,1,4852,265,-0.0002376297915957517,0.04977672414663853,-0.3325331691646231,-0.07771368670786737,0.043293260986763164
BTC-USDT-SWAP,5,0.01,36,2,2915,247,3.7708011566772057e-06,0.042643219637037134,0.004774225454222593,0.0013897354025678506,0.033650162626158865
BTC-USDT-SWAP,5,0.01,36,3,2073,236,-0.00014992957839498654,0.031362358800943055,-0.21765981301274992,-0.0734403270415843,0.027473388962979718
BTC-USDT-SWAP,5,0.01,36,all,13548,1000,-0.0002104300373387915,0.048665812523094806,-0.5032935300629997,-0.13673627781084893,0.039672759072084944
BTC-USDT-SWAP,5,0.01,48,0,3708,194,-0.00038411354109877646,0.06782341455720074,-0.3448655632642012,-0.07888253013914154,0.0535582002054825
BTC-USDT-SWAP,5,0.01,48,1,4852,202,-0.00024423487765785445,0.056081617877263984,-0.3033524767146696,-0.06189603561009561,0.04981598045665811
BTC-USDT-SWAP,5,0.01,48,2,2915,191,0.00010420697875291626,0.04861282350285334,0.11573513910701569,0.029625292164828492,0.038130980003175795
BTC-USDT-SWAP,5,0.01,48,3,2072,182,-0.00012763095202103175,0.03513493824001909,-0.1653528519157532,-0.04900636702130329,0.03063086402804836
BTC-USDT-SWAP,5,0.01,48,all,13547,767,-0.0001897105356398464,0.055518403768370084,-0.39771873059512897,-0.09463508165151649,0.04539159227231179
BTC-USDT-SWAP,5,0.0125,1,0,2790,2166,-0.0002556106537540424,0.014495875133675874,-0.931400814445713,-0.8206608918822351,0.008833918905803944
BTC-USDT-SWAP,5,0.0125,1,1,3565,2810,-0.0004040818749046746,0.011095691259980061,-2.1744267081633684,-1.9304927130724046,0.007996339248944898
BTC-USDT-SWAP,5,0.0125,1,2,2090,1746,-0.00015103672119899417,0.009441350455419129,-0.731343782454811,-0.6684524974173329,0.006556377493844988
BTC-USDT-SWAP,5,0.0125,1,3,1440,1276,-8.63592358587341e-06,0.007991245093164954,-0.041008660721298655,-0.038602877378193796,0.005234194235664568
BTC-USDT-SWAP,5,0.0125,1,all,9885,7998,-0.0002510680915810318,0.01148225654079834,-2.1739653234535146,-1.9554871909029974,0.0075259131847419895
BTC-USDT-SWAP,5,0.0125,2,0,2790,1677,-0.0003755508946358514,0.01876911952846729,-1.0568832193843882,-0.8193914578631207,0.012515153523347842
BTC-USDT-SWAP,5,0.0125,2,1,3565,2156,-0.00038397470731190857,0.01526238422976725,-1.502138586933965,-1.1681661394154128,0.011279923758157472
BTC-USDT-SWAP,5,0.0125,2,2,2090,1429,-0.0002148056676495179,0.01272722937575075,-0.7715871883255032,-0.6380107248688838,0.009174486907040732
BTC-USDT-SWAP,5,0.0125,2,3,1439,1079,-0.0002574072647129425,0.010231563042813679,-0.9543533715034407,-0.8263985328307553,0.00744859549054294
BTC-USDT-SWAP,5,0.0125,2,all,9884,6341,-0.00032739879875661636,0.015260818676742784,-2.1328760507383757,-1.708355011271088,0.010625598247124472
BTC-USDT-SWAP,5,0.0125,4,0,2790,1185,-0.0003177063808523886,0.024715979653000375,-0.678969412742186,-0.44249389529667893,0.017453709941489662
BTC-USDT-SWAP,5,0.0125,4,1,3565,1498,-0.00033329387702128266,0.020037539456853284,-0.993145117361558,-0.6437820320897595,0.015659346098837568
BTC-USDT-SWAP,5,0.0125,4,2,2090,1047,-0.0001368349287404795,0.017114534638766964,-0.36551484383446525,-0.25870523472722395,0.012668244106610107
BTC-USDT-SWAP,5,0.0125,4,3,1439,849,-8.965628353314465e-05,0.013542319511499135,-0.25114126253011704,-0.19290412801638762,0.010049964881904749
BTC-USDT-SWAP,5,0.0125,4,all,9884,4579,-0.00025188120874451985,0.02014418771516222,-1.2431180640322022,-0.846118772608002,0.014716708744130733
BTC-USDT-SWAP,5,0.0125,6,0,2790,923,-0.0002804620609586013,0.02866768760369869,-0.5167536578678674,-0.2972229281226303,0.021012378324320354
BTC-USDT-SWAP,5,0.0125,6,1,3565,1124,-0.0003302754017392159,0.02360883720684623,-0.8352786850423066,-0.46901289958398434,0.019044549137786707
BTC-USDT-SWAP,5,0.0125,6,2,2090,863,3.291775352023216e-05,0.020444768345807548,0.07360734244462731,0.047299156166033925,0.015363530415143795
BTC-USDT-SWAP,5,0.0125,6,3,1439,711,-0.00016637775685677568,0.015759500647426747,-0.4004821919759289,-0.28150597206289263,0.012378347800708503
BTC-USDT-SWAP,5,0.0125,6,all,9884,3621,-0.00021555447637944334,0.02361001281438937,-0.9076683494098028,-0.5493828345910976,0.017851130539653322
BTC-USDT-SWAP,5,0.0125,8,0,2790,779,-6.343619599265927e-05,0.03195709174406823,-0.10485085697296367,-0.05540367992386073,0.024222885340041328
BTC-USDT-SWAP,5,0.0125,8,1,3565,934,-0.00012405259212072573,0.026952700832901494,-0.274810498385296,-0.14066206562975345,0.02188231234690859
BTC-USDT-SWAP,5,0.0125,8,2,2090,722,-5.197559748797374e-05,0.0233072608755558,-0.10194863053832148,-0.05992069639480994,0.01759542990289878
BTC-USDT-SWAP,5,0.0125,8,3,1439,613,7.173026927245458e-06,0.01764169941258357,0.01542383746529132,0.010066819468199595,0.013961011774312146
BTC-USDT-SWAP,5,0.0125,8,all,9884,3047,-7.259626575591517e-05,0.026651112716213534,-0.270810378462979,-0.15036098527351438,0.020483269734493933
BTC-USDT-SWAP,5,0.0125,10,0,2790,665,-0.0004267449190115676,0.03491894000434517,-0.6455195634299218,-0.3151505938041506,0.0270611383971065
BTC-USDT-SWAP,5,0.0125,10,1,3565,781,-9.064770435628918e-05,0.029734591795387823,-0.18202229945881773,-0.08519622391153296,0.024364502365829124
BTC-USDT-SWAP,5,0.0125,10,2,2090,629,-8.115711964086568e-05,0.02494950895410257,-0.14870917546709186,-0.0815811729736062,0.019462983394303073
BTC-USDT-SWAP,5,0.0125,10,3,1439,538,3.045385945362417e-05,0.019060852531944575,0.060608064436677635,0.037058783210992145,0.015207449647061291
BTC-USDT-SWAP,5,0.0125,10,all,9884,2613,-0.00016588149194335185,0.029110214841342297,-0.5665247534626604,-0.29128775405984664,0.022756088870732757
BTC-USDT-SWAP,5,0.0125,12,0,2790,592,-0.00044175598661241525,0.03829795773035044,-0.6092687872749747,-0.2806517028213696,0.029462059087051518
BTC-USDT-SWAP,5,0.0125,12,1,3565,675,-0.0003041077266903679,0.03217751431504018,-0.56429308667756,-0.24554259930316627,0.026528136430607235
BTC-USDT-SWAP,5,0.0125,12,2,2090,553,-0.00012077778749555164,0.026772063878086394,-0.20624259292629898,-0.1060883714562962,0.02109266536317668
BTC-USDT-SWAP,5,0.0125,12,3,1439,490,0.00018176357907036416,0.02097145580769922,0.3287824921726656,0.1918564154810886,0.01648169599359804
BTC-USDT-SWAP,5,0.0125,12,all,9884,2310,-0.00023345923046168035,0.031667515670209714,-0.7329315618441965,-0.3543260195648565,0.02474431225939047
BTC-USDT-SWAP,5,0.0125,16,0,2790,466,-0.00043969760932490077,0.04291057295322411,-0.5412425014924772,-0.22119879118339353,0.033559395695726905
BTC-USDT-SWAP,5,0.0125,16,1,3565,535,-0.0003165373610299487,0.03708395248125788,-0.5096461273846998,-0.19743123056432957,0.030396957532376045
BTC-USDT-SWAP,5,0.0125,16,2,2090,455,-0.00022043940336221446,0.031428760620929516,-0.32065285773639696,-0.14961242768852595,0.02414544844253307
BTC-USDT-SWAP,5,0.0125,16,3,1436,398,4.278925021958193e-05,0.022966822980458743,0.07060101966960258,0.03716852180957085,0.018857635853832943
BTC-USDT-SWAP,5,0.0125,16,all,9881,1854,-0.00027876581437100996,0.03607420522039526,-0.76814497228332,-0.3327343268517745,0.028290600134095425
